,date,country/region,y/cases,y_cases_increasing_rate,y/death,y_cases_increasing_rate.1,population,GDPPC,%_ages_0-14  ,%_ages_15-64  ,%_ages_65+,temperature,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,M1_Wildcard,M1_Notes,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,cases_1_day_before,cases_2_day_before,cases_3_day_before,cases_4_day_before,cases_5_day_before
1900,19/03/2020,Brazil,137,1.403508772,3,2,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,3,0,,3,0,"Federal District closes all bars, restaurants, and non-essential businesses until April 5: https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/veja-medidas-que-cada-estado-esta-adotando-para-combater-covid-19",2,0,"State of Minas Gerais cancells all events with more than 30 people: https://web.archive.org/web/20200615193904/https://www.em.com.br/app/noticia/gerais/2020/03/19/interna_gerais,1130573/minas-restringe-circulacao-pessoas-intensifica-acoes-coronavirus.shtml",3,0,"State of Minas Gerais cancels all gatherings with more than 30 people. Link: https://web.archive.org/web/20200426082727/https://www.em.com.br/app/noticia/gerais/2020/03/19/interna_gerais,1130573/minas-restringe-circulacao-pessoas-intensifica-acoes-coronavirus.shtml",1,0,Official source: https://web.archive.org/web/20200615195211/http://www.agenciarmbh.mg.gov.br/governador-anuncia-novo-pacote-de-medidas-contra-pandemia-do-covid-19/,1,0,,2,0,,3,"Ministry of Justice closes the Brazilian border with 8 other countries: Argentina, Bolç©_ia, Colç¹_bia, Paraguai, Peru, Suriname, Guiana e Guiana Francesa Link: https://web.archive.org/web/20200402152549/https://www.novo.justica.gov.br/news/coronavirus-portaria-restringe-entrada-de-estrangeiros-de-oito-paises-no-brasil",0,,,1,,1943482646,"The governent adds another R$ 10 billions towards its Programa Antidesemprego, to protect jobs, putting the total of the package in R$ 179,6 billion Link: http://www.economia.gov.br/noticias/2020/marco/confira-as-medidas-tomadas-pelo-ministerio-da-economia-em-funcao-do-covid-19-coronavirus",0,,2,1,,1,,0,,0,,0,,1,0,,,,66.2,70.24,49.4,53.47,25,1.439,0.802,0.39,0.099,0.086,57,34,79,23,21
1901,18/03/2020,Brazil,57,0.676470588,1,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,3,0,http://www.agenciaminas.mg.gov.br/noticia/rede-estadual-tem-calendario-de-aulas-alterado-como-medida-preventiva-contra-o-coronavirus,3,0,,2,0,,3,0,"State of Pernambuco prohibits all events with more than 50 people: https://web.archive.org/save/https://www.folhape.com.br/politica/politica/pernambuco/2020/03/18/BLG,14965,7,1168,POLITICA,2419-GOVERNADOR-ANUNCIA-MEDIDAS-MAIS-RIGOROSAS-COMBATE-COVID.aspx",0,,,1,0,,2,0,,2,"There is only a partial ban, applied only to foreigners coming from Venezuela. Ministry of Justice prohibits people coming from Venezuela to enter Brazil Link: https://web.archive.org/web/20200402151901/https://www.novo.justica.gov.br/news/coronavirus-entrada-de-venezuelanos-no-brasil-esta-suspensa-temporariamente",0,,,1,,32200000000,"The Federal government announces a total of R$ 169,6 billion over three months to tackle the effects of Covid-19. This includes up to R$ 98,4 billion to the most vulnerable people, R$ 59,4 billion to protect jobs, and R$ 11,8 billion to fight the pandemic. Obs. As this includes R$ 4,5 billion to healthcare, I will add only R$ 165,1 billion here. Link: http://www.economia.gov.br/noticias/2020/marco/equipe-economica-reforca-em-mais-r-22-bilhoes-plano-de-combate-aos-efeitos-do-coronavirus and http://www.economia.gov.br/noticias/2020/marco/governo-anuncia-medidas-para-proteger-empregos-e-distribuir-renda",0,,2,1,,1,All states in Brazil are now capacitated to conducted tests. But based on the news there is still limited availability and only patients that are hospitalised are being tested. Link: https://web.archive.org/web/20200521101337/https://www.saude.gov.br/noticias/agencia-saude/46555-todos-os-laboratorios-publicos-do-pais-podem-realizar-exame-para-coronavirus,0,,878843714,"Federal government announces R$ 4,5 million from the DPVAT to the healthcare. Link: http://www.economia.gov.br/noticias/2020/marco/equipe-economica-reforca-em-mais-r-22-bilhoes-plano-de-combate-aos-efeitos-do-coronavirus and http://www.economia.gov.br/noticias/2020/marco/governo-anuncia-medidas-para-proteger-empregos-e-distribuir-renda",0,,1,0,,,,60.65,61.9,45.83,49.31,25,1.439,0.802,0.39,0.099,0.086,34,79,23,21,25
1902,17/03/2020,Brazil,34,-0.569620253,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,3,0,All state and private schools in the state of Rio de Janeiro should close from March 19: https://www.legisweb.com.br/legislacao/?id=391093,3,0,"17 march - State of Goias closes non-essential businesses: https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/veja-medidas-que-cada-estado-esta-adotando-para-combater-covid-19 State of Rio de Janeiro recommends that civil servants work from home (Decree No. 46973/2020) Link: https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/coronavirus-rio-de-janeiro-decreta-situacao-de-emergencia City of S__ Paulo recommends all civil servants who are pregnant, over 60 years old, or with underlying health conditions to work from home Link: http://www.capital.sp.gov.br/noticia/prefeitura-de-sao-paulo-declara-situacao-de-emergencia-com-medidas-para-evitar-disseminacao-do-coronavirus",2,0,State of Rio de Janeiro declares a state of emergency and suspends all public events and activities with public for 15 days (Decree No. 46973/2020). It also recommends the closure of gyms and the restriction in the service of pubs and restaurants to 30% of their capacity. Link: https://web.archive.org/web/20200615193700/https://www.legisweb.com.br/legislacao/?id=391093 and https://web.archive.org/web/20200615193748/https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/coronavirus-rio-de-janeiro-decreta-situacao-de-emergencia,2,0,,0,,,1,0,,2,0,"Since March 17, transport between the state of Rio de Janeiro and all other states with confirmed cases of coronavirus: /web/20200425161648/https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/witzel-prorroga-por-mais-15-dias-o-isolamento-social-no-rio-de-janeiro",2,,0,,,1,The government announced the reduction of interest rates for the loans taken by retired people and the reduction in the rate for purchases by card. https://web.archive.org/web/20200507031734/https://www.gov.br/economia/pt-br/centrais-de-conteudo/publicacoes/boletins/covid-19/timeline/marco/17-de-marco-de-2020,0,,0,,2,1,,1,,0,,0,,0,,1,0,,,,57.87,61.9,44.05,47.22,25,1.439,0.802,0.39,0.099,0.086,79,23,21,25,18
1903,16/03/2020,Brazil,79,2.434782609,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,3,0,State schools close in the city of Rio de Janeiro Link: http://prefeitura.rio/cidade/coronavirus-prefeitura-anuncia-medidas-de-prevencao-na-cidade-contra-a-doenca/ State schools to gradually close in the state of S__ Paulo. Link: https://www.saopaulo.sp.gov.br/spnoticias/saiba-quais-as-medidas-do-governo-de-sp-para-o-combate-ao-coronavirus/,1,0,,2,0,City of Rio de Janeiro cancels all public events that would gather a large number of people. Link: https://web.archive.org/web/20200615193309/http://prefeitura.rio/cidade/cidade-do-rio-entra-em-estagio-de-atencao-devido-a-medidas-de-prevencao-ao-novo-coronavirus/ City of S__ Paulo will no longer allow public events with over 250 people: https://web.archive.org/web/20200615193515/https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/prefeitura-de-sao-paulo-cancela-eventos-com-mais-de-250-pessoas,2,0,City of S__ Paulo canceled all events (public and private) with more than 250 people. Link: https://web.archive.org/web/20200426082944/https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/prefeitura-de-sao-paulo-cancela-eventos-com-mais-de-250-pessoas,0,,,1,0,State of Rio de Janeiro recommends people not to go to the beach. Link: https://web.archive.org/web/20200615195417/https://www.legisweb.com.br/legislacao/?id=391093 City of Rio de Janeiro recommends people with health conditions to stay home. Link: https://web.archive.org/web/20200615195528/http://prefeitura.rio/cidade/coronavirus-prefeitura-anuncia-medidas-de-prevencao-na-cidade-contra-a-doenca/,0,,,2,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,1,0,,,,42.13,48.81,30.36,35.42,0,1.439,0.802,0.39,0.099,0.086,23,21,25,18,9
1904,15/03/2020,Brazil,23,0.095238095,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,3,0,,1,0,,2,0,,2,0,,0,,,1,0,,0,,,2,,0,,,0,,0,,0,,2,1,,1,,0,Brazil has not developed any tools for contact tracing yet. https://web.archive.org/web/20200615213048/https://brasil.elpais.com/opiniao/2020-03-31/lento-e-sem-testes-brasil-escolhe-a-roleta-russa-do-coronavirus.html,0,,0,,1,0,,,,42.13,48.81,30.36,35.42,0,1.439,0.802,0.39,0.099,0.086,21,25,18,9,0
1905,14/03/2020,Brazil,21,-0.16,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,3,0,,1,0,,2,0,,2,0,State of Pernambuco prohibits gatherings of more than 500 people. Link: https://web.archive.org/web/20200426083107/https://jc.ne10.uol.com.br/pernambuco/2020/03/5602271-governo-de-pernambuco-proibe-eventos-acima-de-500-pessoas-por-conta-do-coronavirus.html,0,,,1,0,,0,,,2,Screening starts in Brazil's international airport: https://web.archive.org/web/20200402150707/https://www.agenciabrasilia.df.gov.br/2020/03/13/medicao-de-temperatura-por-infravermelho-chega-ao-aeroporto-jk/,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,1,0,,,,42.13,48.81,30.36,35.42,0,1.439,0.802,0.39,0.099,0.086,25,18,9,0,12
1906,13/03/2020,Brazil,25,0.388888889,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,3,0,State of Goias suspends classes until April 4: https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/veja-medidas-que-cada-estado-esta-adotando-para-combater-covid-19,1,0,Ministry of Health recommends that in areas where there are records of community transmission people should avoid commuting and work from home when possible. Link: https://web.archive.org/web/20200615101635/https://www.saude.gov.br/noticias/agencia-saude/46540-saude-anuncia-orientacoes-para-evitar-a-disseminacao-do-coronavirus Rio de Janeiro recommends home office. Link: https://web.archive.org/web/20200615101924/https://prefeitura.rio/cidade/coronavirus-prefeitura-anuncia-medidas-de-prevencao-na-cidade-contra-a-doenca/,2,0,"State of S__ Paulo cancels all publich events with an audience of more than 500 people, and recommends private events to be cancelled as well. Link://g1.globo.com/sp/sao-paulo/noticia/2020/03/13/prefeitura-de-sao-paulo-cancela-todos-os-eventos-de-massa-apos-casos-de-coronavirus.ghtml",0,,,0,,,1,0,Ministry of Health recommends that in areas with community transmission people should avoid leaving their houses and work from home when possible: https://web.archive.org/web/20200426083651/https://www.saude.gov.br/noticias/agencia-saude/46540-saude-anuncia-orientacoes-para-evitar-a-disseminacao-do-coronavirus,0,,"Ministry of Health announces that each local government will adopt their own strategy to try to contain the spread of the virus, as they are in different stages of the contamination Link: https://www.saude.gov.br/noticias/agencia-saude/46540-saude-anuncia-orientacoes-para-evitar-a-disseminacao-do-coronavirus",2,Ministry of Health recommends all international travelers arriving in Brazil to stay home for at least 7 days Link:https://web.archive.org/web/20200402150428/https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/covid-19-saiba-diferenca-entre-quarentena-e-isolamento,0,,,0,,0,,0,,2,1,Digital campaign from Ministry of Health to download - https://web.archive.org/web/20200615212703/https://www.conasems.org.br/coronavirus-baixe-o-material-de-campanha-disponibilizado-pelo-ministerio-da-saude/,1,,0,,0,,0,,1,0,,,,37.96,48.81,27.68,32.29,0,1.439,0.802,0.39,0.099,0.086,18,9,0,12,0
1907,12/03/2020,Brazil,18,1,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,3,0,"Federal District suspends all classes in schools and universities, initially until March 30, but then until April 5. Link: https://www.agenciabrasilia.df.gov.br/2020/03/12/gdf-inclui-medidas-preventivas-no-decreto-de-combate-ao-coronavirus/ and https://www.agenciabrasilia.df.gov.br/2020/03/19/decreto-prorroga-fechamento-de-escolas-e-estabelecimentos-comerciais/",0,,,2,0,Federal District cancells all events with an audience of more than 100 people. Link: https://www.agenciabrasilia.df.gov.br/2020/03/12/gdf-inclui-medidas-preventivas-no-decreto-de-combate-ao-coronavirus/,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,Ministry of Health recommends all bodies of the public administration to run information campaigns to warm about the risks of coronavirus. Link: https://web.archive.org/web/20200615212410/http://www.in.gov.br/en/web/dou/-/instrucao-normativa-n-19-de-12-de-marco-de-2020-247802008,1,,0,,0,,0,,1,0,,,,28.7,34.52,21.73,25.35,0,1.439,0.802,0.39,0.099,0.086,9,0,12,0,5
1908,11/03/2020,Brazil,9,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,1,0,,,,11.11,14.29,10.42,12.15,0,1.439,0.802,0.39,0.099,0.086,0,12,0,5,5
1909,10/03/2020,Brazil,0,-1,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,1,0,,,,11.11,14.29,10.42,12.15,0,1.439,0.802,0.39,0.099,0.086,12,0,5,5,1
1910,09/03/2020,Brazil,12,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,"Minister of Health says that Brazil will not put money in the development of a vaccine for Covid-19, but rather invest in putting in place the infrastructure to vaccinate the population when it's ready: https://noticias.uol.com.br/saude/ultimas-noticias/redacao/2020/03/09/ministro-da-saude-coronavirus-covid-19.htm",1,0,,,,11.11,14.29,10.42,12.15,0,1.439,0.802,0.39,0.099,0.086,0,5,5,1,0
1911,08/03/2020,Brazil,0,-1,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,1,0,,,,11.11,14.29,10.42,12.15,0,1.439,0.802,0.39,0.099,0.086,5,5,1,0,0
1912,07/03/2020,Brazil,5,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,1,0,,,,11.11,14.29,10.42,12.15,0,1.439,0.802,0.39,0.099,0.086,5,1,0,0,0
1913,06/03/2020,Brazil,5,4,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,1,0,,,,11.11,14.29,10.42,12.15,0,1.439,0.802,0.39,0.099,0.086,1,0,0,0,1
1914,05/03/2020,Brazil,1,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,1,0,,,,11.11,14.29,10.42,12.15,0,1.439,0.802,0.39,0.099,0.086,0,0,0,1,0
1915,04/03/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,1,0,,,,11.11,14.29,10.42,12.15,0,1.439,0.802,0.39,0.099,0.086,0,0,1,0,0
1916,03/03/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,,1,,0,,0,,0,,1,0,,,,11.11,14.29,10.42,12.15,0,1.439,0.802,0.39,0.099,0.086,0,1,0,0,0
1917,02/03/2020,Brazil,0,-1,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,2,1,"Ministry of Health launches an app to inform the population about Covid-19, including recommendations about symptoms and measures to prevent contamination. Link: https://www.gov.br/pt-br/apps/coronavirus-sus",1,,0,,0,,0,,1,0,The contingency plan in Rio de Janeiro recommended the use of facial coverings to prevent coronavirus for health professionals who care for patients with suspected coronavirus and for these patients. https://web.archive.org/web/20201001124014/http://coronavirus.rj.gov.br/wp-content/uploads/2020/03/02.03-Plano-de-Resposta-de-Coronavi%CC%81rus.pdf,,,11.11,14.29,10.42,12.15,0,1.439,0.802,0.39,0.099,0.086,1,0,0,0,1
1918,01/03/2020,Brazil,1,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.728,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,1,0
1919,29/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,1,0,0
1920,28/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,1,0,0,0
1921,27/02/2020,Brazil,0,-1,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,1,0,0,0,0
1922,26/02/2020,Brazil,1,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1923,25/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1924,24/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1925,23/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1926,22/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1927,21/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1928,20/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1929,19/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1930,18/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1931,17/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1932,16/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1933,15/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1934,14/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1935,13/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1936,12/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1937,11/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1938,10/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1939,09/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1940,08/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1941,07/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1942,06/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1943,05/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1944,04/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1945,03/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1946,02/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1947,01/02/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
1948,31/01/2020,Brazil,0,0,0,0,211049519,6450.451,21.0091937,69.7391982,9.25160804,26.802,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,1,1,,1,,0,,0,,0,,0,,,,,5.56,9.52,5.95,6.94,0,1.439,0.802,0.39,0.099,0.086,0,0,0,0,0
